,Creado,Nombre,Cant.,Precio unitario,Sede
0,2022-04-08 00:00:00, BILLETERA RIVIERA CON DIVISION Y COSTURA 378,0,$ 35.000,1
1,2022-04-08 00:00:00, SANDALIA TACHES DE TACON ZELLEX 484,0,$ 120.000,1
2,2022-04-08 00:00:00, SUECO DE CORREA GRABADO 349,0,$ 120.000,1
3,2022-04-08 00:00:00, TARJETERO RIVIERA APLIQUE ABEJA 321,0,$ 30.000,1
4,2023-08-29 00:00:00,ARETES DCUERO 295,11,$ 18.000,1
5,2023-07-31 00:00:00,BALETA NEGRA MOÑO HORIZONTAL ,0,$ 85.000,1
6,2022-04-09 00:00:00,BALETA PERFORADA CON PULSERA 026,0,$ 135.000,1
7,2023-07-31 00:00:00,BALETA ROJA MOÑO VERTICAL,0,$ 85.000,1
8,2022-04-08 00:00:00,BALETA TROQUELADA PROMO 292,0,$ 100.000,1
9,2022-04-08 00:00:00,BIILLETERA GRABADA DCUERO 509,1,$ 75.000,1
10,2022-04-08 00:00:00,BILLETERA  CON  CIERRE DE HOMBRE 457,3,$ 45.000,1
11,2022-04-08 00:00:00,BILLETERA CERON LIBELULA DOBLE CIERRA 461,3,$ 70.000,1
12,2022-04-09 00:00:00,BILLETERA CON CIERRE Y BROCHE ZAMEX 030,2,$ 75.000,1
13,2022-04-08 00:00:00,BILLETERA CON MARIPOSAS DPIEL 161,2,$ 65.000,1
14,2022-04-08 00:00:00,BILLETERA CORTA RIVIERA PUNTERA METAL 315,0,$ 65.000,1
15,2023-02-15 00:00:00,BILLETERA DAMA CIERRE GRANDE CERON 173,1,$ 80.000,1
16,2022-11-21 00:00:00,BILLETERA DAMA DPIEL TRES CUERPOS 439,1,$ 85.000,1
17,2022-04-08 00:00:00,BILLETERA DCUERO 210,5,$ 55.000,1
18,2023-04-25 00:00:00,BILLETERA DE BROCHE PEQUEÑA 063,0,$ 50.000,1
19,2022-04-08 00:00:00,BILLETERA DE HOMBRE  ZAMEX 065,1,$ 45.000,1
20,2022-04-08 00:00:00,BILLETERA DE HOMBRE 044,1,$ 35.000,1
21,2022-06-16 00:00:00,BILLETERA DE HOMBRE 385,2,$ 25.000,1
22,2022-04-08 00:00:00,BILLETERA DE HOMBRE BROCHE 291,4,$ 20.000,1
23,2022-04-08 00:00:00,BILLETERA DE HOMBRE CERON 455,12,$ 40.000,1
24,2022-04-08 00:00:00,BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,17,$ 20.000,1
25,2023-07-20 00:00:00,BILLETERA DE TAPA Y PASADOR ZAMEX 224,1,$ 65.000,1
26,2022-04-29 00:00:00,BILLETERA DE TAPA ZAMEX 222,4,$ 65.000,1
27,2022-04-08 00:00:00,BILLETERA DOBLE CIERRE DPIEL 156,1,$ 82.000,1
28,2022-04-08 00:00:00,BILLETERA DOBLE CIERRE GRABADA,0,$ 65.000,1
29,2024-04-26 00:00:00,BILLETERA DOBLE CIERRE ZAMEX 144,3,$ 80.000,1
30,2022-11-21 00:00:00,BILLETERA DPIEL DAMA 433,1,$ 75.000,1
31,2022-05-06 00:00:00,BILLETERA DPIEL DE TAPA,0,$ 75.000,1
32,2022-04-08 00:00:00,BILLETERA DPIEL PARA CABALLERO 405,0,$ 48.000,1
33,2022-04-08 00:00:00,BILLETERA EN TALA CERON 207,2,$ 55.000,1
34,2023-09-27 00:00:00,BILLETERA EN TULA GABINO 374,2,$ 28.000,1
35,2022-12-17 00:00:00,BILLETERA GRABADA DCUERO 493,7,$ 50.000,1
36,2022-06-29 00:00:00,BILLETERA GRANDE CERON 399,0,$ 50.000,1
37,2025-04-12 00:00:00,BILLETERA LA RIVIERA MINI CON HERRAJE 422,1,$ 45.000,1
38,2022-05-16 00:00:00,BILLETERA MINI SENCILLA,0,$ 35.000,1
39,2022-11-09 00:00:00,BILLETERA MONTANA 072,1,$ 35.000,1
40,2022-04-08 00:00:00,BILLETERA MONTANA CON PORTADOCUMENTO 235,1,$ 35.000,1
41,2022-04-08 00:00:00,BILLETERA MONTANA CON PORTADOCUMENTO 499 ,0,$ 35.000,1
42,2022-06-10 00:00:00,BILLETERA PASADOR TRIANGULAR ZAMEX 356,3,$ 65.000,1
43,2022-04-08 00:00:00,BILLETERA PEQUEÑA DPIEL  CIERRE Y BROCHE 158,0,$ 70.000,1
44,2022-04-08 00:00:00,BILLETERA PEQUEÑA GRABADA CERON 214,3,$ 50.000,1
45,2022-11-24 00:00:00,BILLETERA PEQUEÑA ZAMEX 449,1,$ 55.000,1
46,2023-04-25 00:00:00,BILLETERA PLANA CIERRE Y BROCHE 053,0,$ 55.000,1
47,2022-05-23 00:00:00,BILLETERA RIVERA CIERRE INTERNO Y EXTERNO 536,1,$ 30.000,1
48,2022-06-06 00:00:00,BILLETERA RIVERA DAMA CUPCAKES 317,0,$ 45.000,1
49,2022-11-25 00:00:00,BILLETERA RIVIERA TARJETERO EXTRAIBLE453,1,$ 32.000,1
50,2022-04-08 00:00:00,BILLETERA VERTICAL DPIEL,0,$ 50.000,1
51,2022-05-26 00:00:00,BILLETERA VERTICAL MONTANA 318,3,$ 28.000,1
52,2023-06-13 00:00:00,BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,0,$ 65.000,1
53,2022-04-08 00:00:00,BILLETERAS DE DAMA LARGAS LISAS PURO CUERO 384,1,$ 60.000,1
54,2022-05-25 00:00:00,BILLETERAS DE MARCA 320,2,$ 20.000,1
55,2023-07-08 00:00:00,BILLETERAS MINI SENCILLAS CON BROCHE,0,$ 35.000,1
56,2022-04-08 00:00:00,BOCA DE PESCADO DELIA BEIGE Y BLANCO 486,4,$ 130.000,1
57,2022-04-08 00:00:00,BOINA 343,0,$ 70.000,1
58,2022-04-08 00:00:00,BOLICHERO  184,5,$ 130.000,1
59,2022-05-24 00:00:00,BOLSA CUERO GRABADO PEQUEÑA 242,0,$ 120.000,1
60,2023-05-08 00:00:00,BOLSA DPIEL 189,0,$ 170.000,1
61,2022-05-24 00:00:00,BOLSA GRANDE CUERO GRABADO 233,2,$ 130.000,1
62,2025-03-22 00:00:00,BOLSO CADENA DCUERO 223,4,$ 80.000,1
63,2022-04-08 00:00:00,BOLSO CIERRES LATERALES 303,0,$ 170.000,1
64,2022-04-08 00:00:00,BOLSO DE MANO CON MOÑO ZAMEX,0,$ 40.000,1
65,2022-04-08 00:00:00,BOLSO DPIEL  GRABADO FRONTAL 491,0,$ 180.000,1
66,2022-04-08 00:00:00,BOLSO DPIEL CARGADERAS FIJAS EXTERNAS 074,1,$ 170.000,1
67,2022-04-08 00:00:00,BOLSO GRANDE ZAMEX 254,1,$ 180.000,1
68,2022-11-24 00:00:00,BOLSO LA RIVIERA TAPA CON REMACHES 447,1,$ 105.000,1
69,2022-04-08 00:00:00,BOLSO MANOS LIBRES HORIZONTAL DPIEL,0,$ 120.000,1
70,2022-11-08 00:00:00,BOLSO PEQUEÑO DOBLE CIERRE ZAMEX 282,0,$ 85.000,1
71,2024-04-25 00:00:00,BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,1,$ 150.000,1
72,2022-04-08 00:00:00,BOLSO PEQUEÑO TIPO CARTERA Y MANOS LIBRES 301,1,$ 150.000,1
73,2022-04-08 00:00:00,BOLSO PEQUEÑO ZAMEX CON CARGADERA GUAYU 364,0,$ 135.000,1
74,2023-07-11 00:00:00,BOLSO PLAYERA GRABADA PEQUEÑA CERON 164,1,$ 120.000,1
75,2022-05-02 00:00:00,BOLSO TIPO BAUL RECTANGULAR DPIEL,0,$ 140.000,1
76,2022-04-08 00:00:00,BOLSO TIPO CARTERA DPIEL479,1,$ 140.000,1
77,2023-07-11 00:00:00,BOLSO TIPO TULA GRABADO 58,0,$ 130.000,1
78,2022-11-08 00:00:00,BOLSOS GRABADOS 163,1,$ 150.000,1
79,2022-04-08 00:00:00,BOTA  TIPO BRAHAMA DAMA 011,1,$ 90.000,1
80,2022-04-08 00:00:00,BOTA  TIPO TEXANA CON RESORTE  ROJA 061,0,$ 90.000,1
81,2022-04-08 00:00:00,BOTA AMARILLA MONTAÑA UNISEX PROMO 106,1,$ 90.000,1
82,2022-04-08 00:00:00,BOTA BRONCO PROMO,0,$ 80.000,1
83,2023-07-25 00:00:00,BOTA CAFE BRONCOS 037,7,$ 150.000,1
84,2022-04-08 00:00:00,BOTA CAFÉ Y NEGRA CUERO GRASO MACHOS 040,2,$ 120.000,1
85,2022-04-08 00:00:00,"BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",6,$ 150.000,1
86,2022-04-08 00:00:00,BOTA CAÑA ALTA DAMA 470,2,$ 250.000,1
87,2022-04-08 00:00:00,BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA,3,$ 100.000,1
88,2022-04-08 00:00:00,BOTA CON PUNTERA ORO BRONCO 247,2,$ 120.000,1
89,2022-04-08 00:00:00,BOTA DATHANOS DE CORDON NEGRA Y MIEL485,3,$ 165.000,1
90,2022-04-08 00:00:00,BOTA DE DAMA COLOR ARENA 345,1,$ 150.000,1
91,2024-01-30 00:00:00,BOTA DE DAMA NEGRA CON TACHES 500,4,$ 160.000,1
92,2022-04-08 00:00:00,BOTA DE LICOR  GRANDE 086,0,$ 30.000,1
93,2023-07-01 00:00:00,BOTA DE LICOR PEQUEÑA 202,0,$ 25.000,1
94,2022-04-08 00:00:00,BOTA DE MONTAÑA DE PROMOCION BRONCOS  273,56,$ 110.000,1
95,2022-04-08 00:00:00,BOTA DE SEGURIDA CHEYENNE  IMBLUE 335,1,$ 150.000,1
96,2022-04-08 00:00:00,BOTA DE SEGURIDAD CHEYENNE CAFÉ 334,3,$ 120.000,1
97,2022-05-25 00:00:00,BOTA DOTACION BRONCO CABALLERO,4,$ 100.000,1
98,2023-07-05 00:00:00,BOTA DOTACION BRONCO CABALLERO PROMO,0,$ 100.000,1
99,2022-04-08 00:00:00,BOTA DOTACION BRONCO DAMA PROMO,0,$ 90.000,1
100,2022-04-08 00:00:00,BOTA ESTILO BRAHAMA COLOR  BEIGE 064,0,$ 90.000,1
101,2022-04-08 00:00:00,"BOTA MACHOS COLOR ARENA X VERDE, CAFE Y NEGRA",0,$ 140.000,1
102,2022-04-08 00:00:00,BOTA MACHOS CUERO ENCERADO NEGRA Y  CAFE 090,2,$ 140.000,1
103,2022-04-08 00:00:00,BOTA MACHOS GRIS Y NEGRA 127,4,$ 170.000,1
104,2022-04-08 00:00:00,BOTA MACHOS VERDE Y CAFÉ 118,5,$ 170.000,1
105,2022-12-12 00:00:00,BOTA MIEL X NEGRO MACHOS 475,4,$ 150.000,1
106,2022-07-11 00:00:00,BOTA NEGRA COSTURAS MACHOS 221,3,$ 150.000,1
107,2022-06-13 00:00:00,BOTA NEGRA JORWILL369,1,$ 130.000,1
108,2022-04-08 00:00:00,BOTA NEGRA MACHOS 348 ,3,$ 150.000,1
109,2022-08-30 00:00:00,BOTA NEGRA MONTAÑA UNISEX 041,0,$ 120.000,1
110,2022-04-08 00:00:00,BOTA NEGRA X GRIS Y FUCSIA 181,3,$ 150.000,1
111,2022-04-08 00:00:00,BOTA NEGRA Y AMARILLA MONTAÑA UNISEX 564,0,$ 120.000,1
112,2022-05-25 00:00:00,BOTA NOBUCK  MIEL 304,0,$ 140.000,1
113,2024-08-14 00:00:00,BOTA PLANA ZELLEX  299,0,$ 160.000,1
114,2023-08-14 00:00:00,BOTA RESORTE SUELA ANCHA 283,2,$ 160.000,1
115,2022-06-01 00:00:00,BOTA SEA NEGRA CARNAZA Y MIEL 325,0,$ 130.000,1
116,2025-05-23 00:00:00,BOTA SUELA ANCHA DOBLE CIERRE 501,0,$ 160.000,1
117,2022-04-08 00:00:00,BOTA TIPO BRAHAMA BRONCO AMARILLA 530,0,$ 120.000,1
118,2022-11-22 00:00:00,BOTA VERDE NOBUCK Y NEGRA LISO MACHOS 443,8,$ 150.000,1
119,2022-08-30 00:00:00,BOTAS BRONCO CABALLERO 280,5,$ 130.000,1
120,2022-04-08 00:00:00,BOTAS DE DOTACION MACHOS COLOR ARENA Y NEGRO 113,0,$ 180.000,1
121,2022-04-08 00:00:00,BOTAS DE SEGURIDAD  PROMO BRONCO 227,3,$ 130.000,1
122,2022-04-08 00:00:00,BOTAS DE SEGURIDAD DE LINEA BRONCO,9,$ 180.000,1
123,2023-08-01 00:00:00,BOTIN  CONI NEGRO,2,$ 135.000,1
124,2022-05-16 00:00:00,BOTIN  DATHANO 191,0,$ 145.000,1
125,2022-04-08 00:00:00,BOTIN  YULIA ZELLEX 050,0,$ 150.000,1
126,2022-04-08 00:00:00,BOTIN ABIGAIL ZELLEX 462,2,$ 160.000,1
127,2022-04-08 00:00:00,BOTIN ADRIANA NEGRIO ZELLEX,0,$ 135.000,1
128,2025-05-21 00:00:00,BOTIN ANGIE NEGRO Y  MIEL  507,9,$ 170.000,1
129,2022-04-08 00:00:00,"BOTIN AZUL,NEGRO Y CAFE JORWILL  023",8,$ 140.000,1
130,2022-04-08 00:00:00,"BOTIN AZUL,NEGRO Y CAFE JORWILL 571",17,$ 140.000,1
131,2023-01-16 00:00:00,BOTIN BLANCO PUNTA CUADRADA ZELLEX 135,0,$ 160.000,1
132,2023-05-09 00:00:00,BOTIN BOCA DE PESCADO ZELLEX 0217,0,$ 160.000,1
133,2022-04-08 00:00:00,BOTIN BOTEROS CAFÉ ENCERADO,0,$ 120.000,1
134,2022-04-08 00:00:00,BOTIN BOTEROS COLOR MIEL 226,0,$ 140.000,1
135,2022-04-08 00:00:00,BOTIN CAFÉ DATHANO 312,3,$ 140.000,1
136,2022-07-21 00:00:00,BOTIN CLASICO JORWILL NEGRO Y CAFÉ 047,2,$ 130.000,1
137,2022-04-08 00:00:00,BOTIN CLOE PROMO 004,1,$ 90.000,1
138,2023-07-10 00:00:00,BOTIN COLOR  CRUDO TACON FORRADO ZELLEX,0,$ 150.000,1
139,2022-11-01 00:00:00,BOTIN CORDON Y CIERRE 126,1,$ 170.000,1
140,2022-08-12 00:00:00,BOTIN DATHANOS NEGRO Y AZUL 196,2,$ 150.000,1
141,2022-04-08 00:00:00,BOTIN DOBLE V NEGRO MACHOS 111,0,$ 130.000,1
142,2022-08-24 00:00:00,BOTIN DON NICOLAS 413,1,$ 145.000,1
143,2022-06-11 00:00:00,BOTIN JHOANA DE ZELLEX 366,1,$ 130.000,1
144,2022-06-10 00:00:00,"BOTIN JORWILL CAFÉ , NEGRO Y MIEL 361",5,$ 130.000,1
145,2023-02-14 00:00:00,BOTIN JORWILL NEGRO Y CAFÉ CON CIERRE 261,3,$ 145.000,1
146,2022-04-08 00:00:00,"BOTIN MACHOS CAFÉ , MIEL Y NEGRO PROMO 138",0,$ 90.000,1
147,2022-04-08 00:00:00,BOTIN MICAELA NEGRO 412,0,$ 150.000,1
148,2022-09-06 00:00:00,BOTIN MOÑO LATERAL 232,9,$ 170.000,1
149,2023-04-25 00:00:00,BOTIN NEGRO CORREA FRONTAL MACHOS 109,2,$ 130.000,1
150,2022-06-15 00:00:00,BOTIN NEGRO DE DAMA 503,4,$ 160.000,1
151,2022-04-08 00:00:00,BOTIN NEGRO Y CAFE DE CORREA502 ,8,$ 160.000,1
152,2022-04-08 00:00:00,BOTIN NEGRO Y MIEL CON TACHES ATRÁS 114,2,$ 145.000,1
153,2022-04-25 00:00:00,BOTIN NEGRO ZELLEX,2,$ 150.000,1
154,2022-04-08 00:00:00,BOTIN NISA NEGRO ZELLEX 245,2,$ 150.000,1
155,2022-06-06 00:00:00,"BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",7,$ 120.000,1
156,2022-04-08 00:00:00,"BOTIN TEXANO NEGRA, CAFÉ Y VINOTINTO 020",0,$ 130.000,1
157,2025-05-24 00:00:00,BOTIN ZULAY PROMO 504,2,$ 90.000,1
158,2022-08-30 00:00:00,BOTINES PROMO ZELLEX 251,0,$ 100.000,1
159,2024-03-19 00:00:00,CALZADORES DE PASTA 467,3,$ 6.000,1
160,2023-06-16 00:00:00,CARTERA DPIEL 289,0,$ 110.000,1
161,2022-04-08 00:00:00,CHANCLA 3 OROS,1,$ 50.000,1
162,2022-04-08 00:00:00,CHANCLA BORABORA AZUL,0,$ 90.000,1
163,2022-04-08 00:00:00,CHANCLA COLOR MARFIL TACON 3 1/2 424,0,$ 130.000,1
164,2024-08-15 00:00:00,CHANCLA DE TIRAS BLANCA 458,2,$ 95.000,1
165,2022-04-08 00:00:00,CHANCLA FRANCISCANA NIÑO 350,0,$ 60.000,1
166,2022-04-08 00:00:00,CHANCLA PLAYERA COLOR MIEL  418,3,$ 110.000,1
167,2022-04-08 00:00:00,CHANCLA SEMIORTOPEDICA BEIGE X ANIMAL PRINT473,2,$ 120.000,1
168,2022-06-30 00:00:00,CHANCLA TACON PLAYERO CRUZADA BLANCA PROMO 409,0,$ 65.000,1
169,2022-11-22 00:00:00,CHANCLA TRES PUNTADAS DCUERO PROMO 441,0,$ 50.000,1
170,2022-11-26 00:00:00,CHANCLA TRES PUNTADAS NEGRA 460,5,$ 95.000,1
171,2022-04-08 00:00:00,CHAQUETA DE HOMBRE 152,0,$ 450.000,1
172,2022-04-08 00:00:00,CHAQUETA PARA HOMBRE 544,0,$ 400.000,1
173,2022-04-08 00:00:00,CHAQUETAS PARA DAMA  538,0,$ 400.000,1
174,2022-04-08 00:00:00,CHAQUETAS PARA DAMA 185,0,$ 450.000,1
175,2022-04-08 00:00:00,CINTURON HERGONOMICO 206,3,$ 30.000,1
176,2022-04-08 00:00:00,COLEGIAL NIÑA  052,3,$ 60.000,1
177,2022-04-08 00:00:00,COLEGIALES DE NIÑO NEGRO 252,7,$ 60.000,1
178,2022-09-02 00:00:00,COMBO BILLETERA Y CORREA DCUERO,0,$ 90.000,1
179,2022-04-08 00:00:00,COMBO MONEDERA Y BILLETERA DE DAMA 016,3,$ 72.000,1
180,2022-04-08 00:00:00,CORREA  ANCHA HEBILLA GRANDE 148,4,$ 35.000,1
181,2022-04-08 00:00:00,CORREA  CABALLERO ANCHA,0,$ 40.000,1
182,2022-04-08 00:00:00,CORREA  ERGONOMICA,0,$ 40.000,1
183,2022-04-08 00:00:00,CORREA  ERGONOMICA SEMIDELGADA 120,7,$ 25.000,1
184,2022-04-08 00:00:00,CORREA  GAMA ALTA 380,3,$ 50.000,1
185,2022-04-08 00:00:00,CORREA 2CM 014,3,$ 24.000,1
186,2022-04-08 00:00:00,CORREA 3.0 048,18,$ 28.000,1
187,2022-04-08 00:00:00,CORREA ANCHA  DE DAMA BERONI,0,$ 32.000,1
188,2022-04-08 00:00:00,CORREA ANCHA DE PASADOR METALICO 298,1,$ 35.000,1
189,2022-04-08 00:00:00,CORREA ANCHA TROQUELADA,0,$ 35.000,1
190,2025-05-17 00:00:00,CORREA COLEGIAL 497,7,$ 20.000,1
191,2022-07-23 00:00:00,CORREA DE CABALLERO  COLORES 070,14,$ 35.000,1
192,2022-04-08 00:00:00,CORREA DE CABALLERO  COLORES 554,0,$ 35.000,1
193,2022-04-08 00:00:00,CORREA DE MARCA CON PIEDRAS DELGADA 306,2,$ 35.000,1
194,2023-05-03 00:00:00,CORREA DELGADA PARA CABALLERO 128,3,$ 25.000,1
195,2025-05-22 00:00:00,CORREA DELGADA PASADOR METALICO 508,2,$ 30.000,1
196,2023-02-18 00:00:00,CORREA DOBLE FAZ 3.0 496,2,$ 40.000,1
197,2023-04-17 00:00:00,CORREA DOBLE FAZ CABALLERO,1,$ 75.000,1
198,2022-04-08 00:00:00,CORREA DOBLE FAZ DELGADA DE DAMA,3,$ 75.000,1
199,2022-09-10 00:00:00,CORREA DPIEL PARA CABALLERO,0,$ 45.000,1
200,2022-04-08 00:00:00,CORREA ERGONOMICA DELGADA 025,8,$ 20.000,1
201,2022-04-08 00:00:00,CORREA GUCCI CON PIERDAS ANCHA 297,3,$ 40.000,1
202,2022-04-08 00:00:00,CORREA PITILLO BERONI 498,4,$ 20.000,1
203,2022-06-01 00:00:00,CORREA PITILLO CON TACHES 322,0,$ 28.000,1
204,2022-12-26 00:00:00,CORREA PITILLO GRABADA 495,1,$ 15.000,1
205,2023-05-03 00:00:00,CORREA PITILLO TROQUELADA 132,2,$ 27.000,1
206,2022-04-08 00:00:00,CORREA PUNTOS GRABADOS 211,6,$ 40.000,1
207,2022-04-08 00:00:00,CORREA RETASOS,0,$ 30.000,1
208,2022-04-08 00:00:00,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ  PARA DAMA PROMO 547,1,$ 35.000,1
209,2022-04-08 00:00:00,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ PARA DAMA PROMO112,6,$ 35.000,1
210,2022-08-30 00:00:00,CORREA SEMIDELGADA TROQUELADA 060,3,$ 35.000,1
211,2022-04-08 00:00:00,CORREA SEMIDELGADA TROQUELADA 558,0,$ 35.000,1
212,2022-04-08 00:00:00,CORREA TROQUELADA 331,10,$ 30.000,1
213,2022-04-08 00:00:00,CORREA TROQUELADA ANCHA 142,3,$ 42.000,1
214,2022-04-08 00:00:00,CORREAS ANCHAS 091,2,$ 40.000,1
215,2022-04-08 00:00:00,CORREAS DAMA ANCHAS 429,8,$ 30.000,1
216,2022-04-08 00:00:00,CORREAS DCUERO 043,5,$ 55.000,1
217,2022-04-08 00:00:00,CORREAS DCUERO 555,0,$ 50.000,1
218,2022-04-08 00:00:00,CORREAS DE HOMBRE ANCHAS 430,8,$ 30.000,1
219,2022-04-08 00:00:00,CORREAS DOBLE FAZ PROMO 119,1,$ 25.000,1
220,2022-12-22 00:00:00,CORREAS HEBILLA GRANDE DE MARCAS 494,0,$ 45.000,1
221,2022-04-08 00:00:00,CORREAS PITILLO 431,2,$ 22.000,1
222,2022-04-08 00:00:00,CORREAS SEMIDELGADAS 428,8,$ 25.000,1
223,2023-05-03 00:00:00,CORREAS TROQUELADAS 3.5 136,0,$ 37.000,1
224,2022-04-08 00:00:00,COSMETIQUERA  LARGA 417,0,$ 22.000,1
225,2022-04-08 00:00:00,COSMETIQUERAS DE COLORES 416,0,$ 25.000,1
226,2022-09-05 00:00:00,CROSS OVER CERON GRANDE 205,2,$ 110.000,1
227,2022-04-28 00:00:00,CROSS OVER CERON MEDIANO 203,1,$ 90.000,1
228,2022-07-11 00:00:00,CROSS OVER CERON PEQUEÑO 180,0,$ 80.000,1
229,2022-04-08 00:00:00,FORCHE COLORES 225,7,$ 120.000,1
230,2022-04-08 00:00:00,GARDENIA NEGRA PUNTA CHAROL  PROMO 018,0,$ 80.000,1
231,2022-04-08 00:00:00,GORRA BOGOTA 448,2,$ 75.000,1
232,2022-04-08 00:00:00,GORRAS CON FORRO 401,0,$ 65.000,1
233,2022-04-08 00:00:00,GORRAS SIN FORRO 395,6,$ 70.000,1
234,2023-10-12 00:00:00,GRASA DE POTRO 394,6,$ 9.000,1
235,2022-04-08 00:00:00,GUANTES DPIEL,0,$ 75.000,1
236,2022-04-08 00:00:00,GUANTES PARA MOTO,0,$ 75.000,1
237,2022-04-08 00:00:00,GUANTES PARA MOTO 259,0,$ 75.000,1
238,2023-06-29 00:00:00,GUANTES PARA MOTOCILISTA 0155,0,$ 75.000,1
239,2023-07-01 00:00:00,JUAN VALDES GRABADO ,0,$ 38.000,1
240,2022-04-25 00:00:00,LLAVERO BOLSILLO 139,2,$ 8.000,1
241,2022-04-25 00:00:00,LLAVERO DE BOTA,0,$ 6.000,1
242,2022-04-08 00:00:00,LLAVERO DE TIRAS SENCILLO 182,40,$ 5.000,1
243,2022-04-08 00:00:00,LLAVERO LARGO 389,7,$ 4.000,1
244,2022-04-25 00:00:00,LLAVERO TRIANGULAR 134,0,$ 10.000,1
245,2022-04-08 00:00:00,LLAVERO TROQUELADO  OBSEQUIO 085,6,$ 1,1
246,2022-06-07 00:00:00,LLAVEROS ARTESANALES 333,10,$ 6.000,1
247,2022-04-08 00:00:00,LLAVEROS ARTESANALES COLOMBIA 021,0,$ 8.000,1
248,2022-12-12 00:00:00,LLAVEROS CADENA 476,8,$ 10.000,1
249,2022-04-08 00:00:00,LLAVEROS DCUERO PEQUEÑOS DE BROCHE 353,52,$ 3.000,1
250,2022-04-08 00:00:00,LLAVEROS DE TIRAS SENCILLO OBSEQUIO 105,7,$ 1,1
251,2023-02-20 00:00:00,LLAVEROS DPIEL 243,0,$ 10.000,1
252,2022-04-08 00:00:00,LLAVEROS FLOR Y CORAZON 108,6,$ 15.000,1
253,2022-04-08 00:00:00,LONCHERAS,0,$ 50.000,1
254,2024-08-22 00:00:00,MANILLA EN CUERO 305,11,$ 1,1
255,2022-06-10 00:00:00,MANOS LIBRE GRANDE DPIEL 341,1,$ 150.000,1
256,2023-12-23 00:00:00,MANOS LIBRES 3 CIERRES CERON 452,0,$ 70.000,1
257,2022-05-04 00:00:00,MANOS LIBRES AMPLIO DOBLE CIERRE FRONTAL  248,0,$ 85.000,1
258,2022-04-08 00:00:00,MANOS LIBRES AMPLIO GRABADO ZAMEX 219,0,$ 110.000,1
259,2024-03-01 00:00:00,MANOS LIBRES CON TAPA CERON 022,1,$ 120.000,1
260,2022-04-08 00:00:00,MANOS LIBRES DCUERO 365,0,$ 130.000,1
261,2023-06-15 00:00:00,MANOS LIBRES DE DAMA DPIEL 287,0,$ 120.000,1
262,2022-04-08 00:00:00,MANOS LIBRES DE HOMBRE MEDIANO ZAMEX 084,0,$ 140.000,1
263,2022-04-12 00:00:00,MANOS LIBRES DE HOMBRE PEQUEÑO ZAMEX  078,0,$ 130.000,1
264,2022-04-08 00:00:00,MANOS LIBRES DPIEL 281,0,$ 130.000,1
265,2022-04-08 00:00:00,MANOS LIBRES DPIEL PEQUEÑO PARA HOMBRE 216,0,$ 140.000,1
266,2022-04-08 00:00:00,MANOS LIBRES GRABADO DE COLORES Y UNICOLOR 238,1,$ 85.000,1
267,2022-04-08 00:00:00,MANOS LIBRES GRANDE DE HOMBRE ZAMEX169,0,$ 160.000,1
268,2023-03-16 00:00:00,MANOS LIBRES HOMBRE ZAMEX 268,0,$ 145.000,1
269,2023-09-16 00:00:00,MANOS LIBRES LISO ZAMEX 362,0,$ 130.000,1
270,2023-02-15 00:00:00,MANOS LIBRES OVALADO ZAMEX 255,1,$ 90.000,1
271,2022-04-08 00:00:00,MANOS LIBRES PEQUEÑO 391,2,$ 35.000,1
272,2023-02-18 00:00:00,MANOS LIBRES RECTANGULAR GRABADO 095,0,$ 55.000,1
273,2023-09-11 00:00:00,MANOS LIBRES TRES CIERRES EFREN 359,5,$ 50.000,1
274,2022-05-04 00:00:00,MANOS LIBRES ZAMEX DOBLE COMPARTIMIENTO 253,0,$ 130.000,1
275,2022-12-27 00:00:00,MARICONERAS 015,1,$ 45.000,1
276,2022-04-08 00:00:00,MOCASIN  DAMA COSIDO,0,$ 120.000,1
277,2022-04-08 00:00:00,"MOCASIN  NEGRO,CAFÉ Y MIEL 019",0,$ 90.000,1
278,2022-04-08 00:00:00,MOCASIN COLORES PROMO 012,0,$ 75.000,1
279,2022-04-08 00:00:00,MOCASIN CORDON DATHANOS AZUL X CAFE 263,0,$ 140.000,1
280,2022-04-08 00:00:00,MOCASIN DATHANO COLOR SANGRIA 269,2,$ 140.000,1
281,2023-01-31 00:00:00,MOCASIN DE CORDON DATHANOS,0,$ 145.000,1
282,2022-04-08 00:00:00,MOCASIN DE DESCANSO 277,7,$ 85.000,1
283,2022-04-08 00:00:00,MOCASIN DE HEBILLA DATHANOS 342,3,$ 145.000,1
284,2022-05-12 00:00:00,MOCASIN NOBUCK  DE CORDON NEGRO AZUL Y ARENA 013,2,$ 130.000,1
285,2022-07-07 00:00:00,MOCASIN NOBUCK SIN  CAFÉ  AZUL ARENA 036,2,$ 90.000,1
286,2022-04-08 00:00:00,MOCASIN PLATAFORMA 032,4,$ 120.000,1
