,Fecha,Descripción,M. de pago,Valor,Sede
2033,2025-05-08 00:00:00,1 ALICIA NEGRO GRABADO ESTILO CLASICO 037ok,Efectivo,70000,3
2034,2025-05-08 00:00:00,1 TENI DAMA PLATEADO DCUERO  062ok,Efectivo,112000,3
2035,2025-05-08 00:00:00,1 TENI DAMA BLANCO DCUERO 055,Efectivo,140000,3
2036,2025-05-08 00:00:00,1 MONEDERA  TROQUELADA OBSEQUIO 082,Efectivo,1,3
2037,2025-05-08 00:00:00,1 MORRAL DPIEL GRANDE 288,Efectivo,272000,3
2038,2025-05-08 00:00:00,1 MONEDERA  TROQUELADA OBSEQUIO 082,Efectivo,1,3
2039,2025-05-08 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2040,2025-05-08 00:00:00,1 LLAVERO DE TIRAS SENCILLO 182,Efectivo,5000,3
2041,2025-05-08 00:00:00,1 MONEDERA BIGOTES 122,Efectivo,15000,3
2042,2025-05-08 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
2043,2025-05-08 00:00:00,1 BILLETERA DE TAPA ZAMEX 222,Efectivo,65000,3
2044,2025-05-08 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2045,2025-05-08 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2046,2025-05-08 00:00:00,1 BILLETERA DE HOMBRE CERON455,Efectivo,40000,3
2047,2025-05-09 00:00:00,2 CORREAS TROQUELADAS 3.5 136,Efectivo,74000,3
2048,2025-05-09 00:00:00,1 MANOS LIBRES ARTESANAL 3 CIERRES 359,Efectivo,50000,3
2049,2025-05-09 00:00:00,1 BOTIN MOÑO LATERAL 232ok,Efectivo,170000,3
2050,2025-05-09 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
2051,2025-05-09 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2052,2025-05-09 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2053,2025-05-09 00:00:00,1 LLAVEROS FLOR Y CORAZON 108,Efectivo,15000,3
2054,2025-05-09 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,25000,3
2055,2025-05-10 00:00:00,1 BILLETERA DAMA DPIEL TRES CUERPOS  439,Efectivo,76500,3
2056,2025-05-10 00:00:00,1 MONEDERA RIVIERA REDONDA GRABADA 357,Efectivo,15000,3
2057,2025-05-10 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2058,2025-05-10 00:00:00,1 MONEDERA RIVIERA EN RETASOS  DOBLE COMPARTIMIENTO  336,Efectivo,14400,3
2059,2025-05-10 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,13500,3
2060,2025-05-10 00:00:00,1 MONEDERA BIGOTES 122,Efectivo,13500,3
2061,2025-05-10 00:00:00,1 MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,Efectivo,14400,3
2062,2025-05-10 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,18000,3
2063,2025-05-10 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,13500,3
2064,2025-05-10 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2065,2025-05-10 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2066,2025-05-10 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,15000,3
2067,2025-05-10 00:00:00,1 BILLETERA CORTA RIVIERA PUNTERA METAL 315,Efectivo,58500,3
2068,2025-05-10 00:00:00,3 MONEDERAS BILLETE  423,Efectivo,54000,3
2069,2025-05-10 00:00:00,1 BOTA CAÑA ALTA DAMA  470,Efectivo,225000,3
2070,2025-05-10 00:00:00,3 MONEDERA BIGOTES 122,Efectivo,40500,3
2071,2025-05-10 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,13500,3
2072,2025-05-10 00:00:00,1 PORTA CELULAR PEQUEÑO 168,Efectivo,27000,3
2073,2025-05-10 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2074,2025-05-10 00:00:00,1 MONEDERA  398,Efectivo,16200,3
2075,2025-05-10 00:00:00,1 BILLETERA PEQUEÑA DPIEL  CIERRE Y BROCHE 158,Efectivo,63000,3
2076,2025-05-10 00:00:00,3 MONEDERAS DE DAMA 420,Efectivo,45000,3
2077,2025-05-10 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,126000,3
2078,2025-05-10 00:00:00,1 MORRAL DAMA CON TAPA  DPIEL 115,Efectivo,162000,3
2079,2025-05-10 00:00:00,1 BILLETERA EN TALA CERON  207,Efectivo,49500,3
2080,2025-05-10 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,64800,3
2081,2025-05-10 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,112000,3
2082,2025-05-10 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,140000,3
2083,2025-05-10 00:00:00,2 FORCHE COLORES 225ok,Efectivo,240000,3
2084,2025-05-10 00:00:00,1 TENI ORO ROSA X NUDE Y CREMA 008ok,Efectivo,126000,3
2085,2025-05-10 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,108000,3
2086,2025-05-10 00:00:00,1 TENI DAMA PLATEADO DCUERO  062ok,Efectivo,126000,3
2087,2025-05-10 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,126000,3
2088,2025-05-12 00:00:00,1 BILLETERA DE HOMBRE CERON455,Transferencia Bancaria,40000,3
2089,2025-05-12 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2090,2025-05-12 00:00:00,1 BILLETERA PASADOR TRIANGULAR ZAMEX 356,Efectivo,65000,3
2091,2025-05-12 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2092,2025-05-12 00:00:00,1 BILLETERA DE HOMBRE CERON455,Efectivo,40000,3
2093,2025-05-12 00:00:00,1  354,Efectivo,16000,3
2094,2025-05-12 00:00:00,1 TAPABOCAS EN CUERO  370,Efectivo,7000,3
2095,2025-05-13 00:00:00,1 491,Efectivo,10000,3
2096,2025-05-13 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2097,2025-05-13 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2098,2025-05-13 00:00:00,1 CORREA SEMIDELGADA TROQUELADA 060,Efectivo,35000,3
2099,2025-05-13 00:00:00,1 PINTURA 110,Efectivo,6000,3
2100,2025-05-14 00:00:00,"1 ZAPATO DE DESCANSO  AZUL, NEGRO, ROJO, DORADO 483",Efectivo,95000,3
2101,2025-05-14 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
2102,2025-05-14 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
2103,2025-05-14 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
2104,2025-05-14 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,140000,3
2105,2025-05-14 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2106,2025-05-14 00:00:00,1 TENI JORWILL NEGRO Y AZUL  344ok,Efectivo,90000,3
2107,2025-05-14 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2108,2025-05-15 00:00:00,1  354,Efectivo,15000,3
2109,2025-05-15 00:00:00,1 BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,Efectivo,65000,3
2110,2025-05-15 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2111,2025-05-15 00:00:00,1 BILLETERA DE HOMBRE  385,Efectivo,25000,3
2112,2025-05-15 00:00:00,1 ZAPATO DE DESCANSO TIPO MOCASIN 141,Efectivo,90000,3
2113,2025-05-15 00:00:00,2 FORCHE COLORES 225ok,Efectivo,240000,3
2114,2025-05-15 00:00:00,1 BILLETERA CERON LIBELULA DOBLE CIERRE  461,Efectivo,70000,3
2115,2025-05-15 00:00:00,1 SANDALIA SEMIORTOPEDICA DE RESORTE NEGRA 294ok,Efectivo,120000,3
2116,2025-05-15 00:00:00,"1 ZAPATO DE DESCANSO  AZUL, NEGRO, ROJO, DORADO 483",Efectivo,95000,3
2117,2025-05-15 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
2118,2025-05-15 00:00:00,1 ZAPATILLA NEGRA DATHANOS 204ok,Efectivo,155000,3
2119,2025-05-15 00:00:00,1 BILLETERA DE HOMBRE  ZAMEX 065,Efectivo,45000,3
2120,2025-05-15 00:00:00,1 LLAVEROS FLOR Y CORAZON 108,Efectivo,5000,3
2121,2025-05-15 00:00:00,2 MONEDERA RIVIERA REDONDA GRABADA 357,Efectivo,30000,3
2122,2025-05-15 00:00:00,1 MORRAL PEQUEÑO ZAMEX 081,Efectivo,160000,3
2123,2025-05-15 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2124,2025-05-15 00:00:00,1 BOLSO GRABADO PEQUEÑO 164,Efectivo,120000,3
2125,2025-05-15 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2126,2025-05-16 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
2127,2025-05-16 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2128,2025-05-16 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,3
2129,2025-05-16 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2130,2025-05-16 00:00:00,1 MONEDERA RIVIERA EN RETASOS  DOBLE COMPARTIMIENTO  336,Efectivo,16000,3
2131,2025-05-16 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2132,2025-05-16 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,30000,3
2133,2025-05-16 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2134,2025-05-16 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330ok",Efectivo,130000,3
2135,2025-05-16 00:00:00,1  MORRAL TIPO MOCHILA DPIEL 266,Efectivo,160000,3
2136,2025-05-16 00:00:00,1 ZAPATERIA CREATIVA 208,Efectivo,20000,3
2137,2025-05-17 00:00:00,2 MONEDERA BIGOTES 122,Efectivo,30000,3
2138,2025-05-17 00:00:00,1 LLAVERO DE TIRAS SENCILLO 182,Efectivo,5000,3
2139,2025-05-17 00:00:00,1 CORREAS TROQUELADAS 3.5 136,Efectivo,37000,3
2140,2025-05-17 00:00:00,1 BOLSO  DPIEL CARGADERAS FIJAS EXTERNAS 074,Efectivo,170000,3
2141,2025-05-17 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2142,2025-05-17 00:00:00,1 LLAVEROS DCUERO PEQUEÑOS DE BROCHE  353,Efectivo,3000,3
2143,2025-05-17 00:00:00,1 MORRAL DAMA CON TAPA  DPIEL 115,Efectivo,180000,3
2144,2025-05-17 00:00:00,1 PINTURA 110,Efectivo,6000,3
2145,2025-05-17 00:00:00,1 TENI SAMBA DCUERO 490,Efectivo,140000,3
2146,2025-05-17 00:00:00,1 BOTIN DON NICOLAS 413ok,Efectivo,145000,3
2147,2025-05-17 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,15000,3
2148,2025-05-17 00:00:00,1 MANOS LIBRES ARTESANAL 3 CIERRES 359,Efectivo,50000,3
2149,2025-05-19 00:00:00,1 BOTIN DON NICOLAS 413ok,Efectivo,145000,3
2150,2025-05-19 00:00:00,"1 BOTA CAÑA ALTA CARNAZA COLOR ARENA,NEGRO Y GRIS 275",Efectivo,160000,3
2151,2025-05-19 00:00:00,1 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,20000,3
2152,2025-05-19 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2153,2025-05-19 00:00:00,1 ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194ok,Efectivo,170000,3
2154,2025-05-19 00:00:00,1 RIÑONERA DPIEL 167,Efectivo,80000,3
2155,2025-05-19 00:00:00,1 CORREAS PITILLO GRABADAS 495,Efectivo,15000,3
2156,2025-05-19 00:00:00,1 CHANCLA TRES PUNTADAS DCUERO 441,Efectivo,50000,3
2157,2025-05-19 00:00:00,1 CHANCLA TRES PUNTADAS DCUERO 441,Efectivo,50000,3
2158,2025-05-19 00:00:00,2 MONEDERA  398,Efectivo,36000,3
2159,2025-05-19 00:00:00,2 MONEDERA RIVIERA EN RETASOS  DOBLE COMPARTIMIENTO  336,Efectivo,32000,3
2160,2025-05-19 00:00:00,2 MONEDERA BIGOTES 122,Efectivo,30000,3
2161,2025-05-19 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,10000,3
2162,2025-05-19 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
2163,2025-05-19 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,140000,3
2164,2025-05-19 00:00:00,1 TARJETERO RIVIERA APLIQUE ABEJA 321,Efectivo,30000,3
2165,2025-05-19 00:00:00,2 MONEDERA BIGOTES 122,Efectivo,30000,3
2166,2025-05-20 00:00:00,1 TENI SAMBA DCUERO 490,Efectivo,140000,3
2167,2025-05-20 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2168,2025-05-20 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,90000,3
2169,2025-05-20 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,3
2170,2025-05-20 00:00:00,1 BOTIN DATHANOS NEGRO Y AZUL 196ok,Efectivo,150000,3
2171,2025-05-20 00:00:00,1 CORREA ERGONOMICA SEMIDELGADA 120,Efectivo,25000,3
2172,2025-05-21 00:00:00,1 PORTA DOCUMENTO SENCILLO 149   ,Efectivo,12000,3
2173,2025-05-21 00:00:00,2 CORREA PITILLO BERONI 498,Efectivo,40000,3
2174,2025-05-21 00:00:00,1 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,20000,3
2175,2025-05-21 00:00:00,1 BOTIN BOCA DE PESCADO ZELLEX 217,Efectivo,160000,3
2176,2025-05-21 00:00:00,1 MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA  CUERO NATURAL 117,Efectivo,300000,3
2177,2025-05-21 00:00:00,1 BILLETERA DAMA DPIEL TRES CUERPOS  439,Efectivo,85000,3
2178,2025-05-21 00:00:00,1 CORREAS PITILLO 431,Efectivo,22000,3
2179,2025-05-21 00:00:00,1 ARETES DCUERO 295,Efectivo,18000,3
2180,2025-05-22 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2181,2025-05-22 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2182,2025-05-22 00:00:00,1 BOLSO TIPO CARTERA DPIEL 479,Efectivo,140000,3
2183,2025-05-22 00:00:00,1 BILLETERA DE HOMBRE  385,Efectivo,25000,3
2184,2025-05-22 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2185,2025-05-22 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2186,2025-05-22 00:00:00,4 LLAVERO DE BOTA 183,Efectivo,24000,3
2187,2025-05-22 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,3
2188,2025-05-22 00:00:00,1 BILLETERA PEQUEÑA GRABADA CERON 214,Efectivo,50000,3
2189,2025-05-22 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2190,2025-05-22 00:00:00,1 GORRA   448,Efectivo,75000,3
2191,2025-05-22 00:00:00,1 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,20000,3
2192,2025-05-22 00:00:00,1 CORREA PITILLO BERONI 498,Efectivo,20000,3
2193,2025-05-23 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO EFREN  095,Efectivo,55000,3
2194,2025-05-23 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2195,2025-05-23 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL 155ok",Efectivo,130000,3
2196,2025-05-23 00:00:00,1 BILLETERA  DPIEL HOMBRE PARA CABALLERO 405,Efectivo,48000,3
2197,2025-05-23 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2198,2025-05-23 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2199,2025-05-23 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2200,2025-05-23 00:00:00,1 BILLETERA DE TAPA PASADOR ZAMEX 224,Efectivo,65000,3
2201,2025-05-23 00:00:00,1 BILLETERA DPIEL DAMA433,Efectivo,75000,3
2202,2025-05-23 00:00:00,1 BILLETERA CIERRE BROCHE ZAMEX 030,Efectivo,75000,3
2203,2025-05-23 00:00:00,1 TENI SAMBA DCUERO 490,Efectivo,140000,3
2204,2025-05-24 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2205,2025-05-24 00:00:00,"1 MOCASIN DAMA NEGRO,CAFÉ Y MIEL 019ok",Efectivo,60000,3
2206,2025-05-24 00:00:00,1 CORREA DELGADA PARA CABALLERO 128,Efectivo,25000,3
2207,2025-05-24 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,25000,3
2208,2025-05-24 00:00:00,1 PINTURA 110,Efectivo,6000,3
2209,2025-05-24 00:00:00,1 BILLETERA PEQUEÑA GRABADA CERON 214,Efectivo,50000,3
2210,2025-05-24 00:00:00,1 LLAVERO TRIANGULAR 134,Efectivo,10000,3
2211,2025-05-24 00:00:00,1  SANDALIA GRABADA DCUERO NEGRA Y ROJA  049,Efectivo,110000,3
2212,2025-05-24 00:00:00,1 TENI CREMA X DORADO Y CAMEL 383,Efectivo,90000,3
2213,2025-05-24 00:00:00,1 BILLETERA GRANDE CERON 399,Efectivo,50000,3
2214,2025-05-26 00:00:00,1 ZUECO DE CORREA GRABADO 349,Transferencia Bancaria,120000,3
2215,2025-05-26 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2216,2025-05-26 00:00:00,1 BILLETERA DAMA DPIEL TRES CUERPOS  439,Efectivo,68000,3
2217,2025-05-26 00:00:00,1 BILLETERA DAMA DPIEL TRES CUERPOS  439,Efectivo,85000,3
2218,2025-05-26 00:00:00,1 GUANTE PARA MOTO 259ok,Efectivo,75000,3
2219,2025-05-27 00:00:00,1 BILLETERA PEQUEÑA ZAMEX 449,Efectivo,50000,3
2220,2025-05-27 00:00:00,1 ZAPATO MACARENA ZELLEX482ok,Efectivo,120000,3
2221,2025-05-27 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2222,2025-05-27 00:00:00,1 MANOS LIBRES CON TAPA CERON 022,Efectivo,96000,3
2223,2025-05-27 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL 155ok",Efectivo,130000,3
2224,2025-05-27 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2225,2025-05-27 00:00:00,1  506,Efectivo,50000,3
2226,2025-05-27 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2227,2025-05-28 00:00:00,1 MORRAL PEQUEÑO DPIEL 116,Efectivo,160000,3
2228,2025-05-28 00:00:00,1 BIILLETERA GRABADA DCUERO 506,Efectivo,50000,3
2229,2025-05-28 00:00:00,1 RIÑONERA DPIEL 167,Efectivo,80000,3
2230,2025-05-28 00:00:00,1 PASTUSO PEQUEÑO NEGRO MIEL Y CAFÉ 351,Efectivo,50000,3
2231,2025-05-28 00:00:00,"1 TENI COSIDO WORKER NEGRO,MIEL,AZUL 469",Efectivo,140000,3
2232,2025-05-28 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2233,2025-05-28 00:00:00,1 BILLETERA DE BROCHE PEQUEÑA 063,Efectivo,50000,3
2234,2025-05-28 00:00:00,1 MANOS LIBRES PEQUEÑO 391,Efectivo,35000,3
2235,2025-05-28 00:00:00,"1 ZAPATO DE DESCANSO  AZUL, NEGRO, ROJO, DORADO 483",Transferencia Bancaria,95000,3
2236,2025-05-29 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
2237,2025-05-29 00:00:00,1 BOLSO GRANDE ZAMEX  254,Efectivo,180000,3
2238,2025-05-29 00:00:00,1 BOLSOS GRABADOS 163,Efectivo,150000,3
2239,2025-05-29 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2240,2025-05-29 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2241,2025-05-29 00:00:00,1 BILLETERA TURISTA 073,Efectivo,15000,3
2242,2025-05-29 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2243,2025-05-29 00:00:00,3 LLAVERO LARGO 389,Efectivo,12000,3
2244,2025-05-29 00:00:00,1 MANOS LIBRES ARTESANAL 3 CIERRES 359,Efectivo,50000,3
2245,2025-05-29 00:00:00,1 GORRAS SIN FORRO 395,Efectivo,70000,3
2246,2025-05-29 00:00:00,1 ZAPATO AZUL X MIEL DATHANO 199ok,Efectivo,145000,3
2247,2025-05-29 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,25000,3
2248,2025-05-30 00:00:00,"1 TENI COSIDO WORKER NEGRO,MIEL,AZUL 469",Efectivo,140000,3
2249,2025-05-30 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,15000,3
2250,2025-05-30 00:00:00,1 TENI ORO ROSA X NUDE Y CREMA 008ok,Efectivo,140000,3
2251,2025-05-30 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2252,2025-05-30 00:00:00,1 ZAPATO MACARENA ZELLEX482ok,Efectivo,120000,3
2253,2025-05-30 00:00:00,1 BOLICHERO 184ok,Efectivo,130000,3
2254,2025-05-30 00:00:00,1 BILLETERA RIVERA DAMA CUPCAKES 317,Efectivo,45000,3
2255,2025-05-30 00:00:00,1 BILLETERA DE TAPA ZAMEX 222,Efectivo,65000,3
2256,2025-05-30 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
2257,2025-05-30 00:00:00,1 CORREA SEMIDELGA  Y DELGADA DOBLE FAZ PARA DAMA  112,Efectivo,35000,3
2258,2025-05-31 00:00:00,1 MANOS LIBRES CON TAPA CERON 022,Efectivo,120000,3
2259,2025-05-31 00:00:00,1 RIÑONERA DPIEL 167,Efectivo,64000,3
2260,2025-05-31 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,16000,3
2261,2025-05-31 00:00:00,1 BILLETERA DOBLE CIERRE DPIEL 156,Efectivo,82000,3
2262,2025-05-31 00:00:00,1 CORREAS TROQUELADAS ANCHAS 142,Efectivo,42000,3
2263,2025-05-31 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2264,2025-05-31 00:00:00,1 BIILLETERA GRABADA DCUERO 506,Efectivo,50000,3
2265,2025-05-31 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,3
2266,2025-05-31 00:00:00,1 TENI BEIGE X ORO ROSA Y DORADO 180,Efectivo,95000,3
2267,2025-05-31 00:00:00,1 BILLETERA PEQUEÑA ZAMEX 449,Efectivo,55000,3
2268,2025-05-31 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2269,2025-05-31 00:00:00,1 CORREA SEMIDELGADA TROQUELADA 060,Efectivo,35000,3
2270,2025-05-31 00:00:00,1 BOLSOS GRABADOS 163,Efectivo,150000,3
2271,2025-05-31 00:00:00,1 BOTIN MOÑO LATERAL 232ok,Efectivo,170000,3
2272,2025-05-31 00:00:00,1 BILLETERA DOBLE CIERRE ZAMEX 144,Efectivo,80000,3
2273,2025-05-31 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2274,2025-06-03 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2275,2025-06-03 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2276,2025-06-03 00:00:00,1 BILLETERA PEQUEÑA GRABADA CERON 214,Efectivo,50000,3
2277,2025-06-03 00:00:00,1 ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194ok,Efectivo,170000,3
2278,2025-06-03 00:00:00,1 TENI VINO TINTO X BLANCO Y DORADO  212ok,Efectivo,140000,3
2279,2025-06-03 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2280,2025-06-03 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2281,2025-06-03 00:00:00,1 CORREA COLEGIAL 497,Efectivo,20000,3
2282,2025-06-03 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,15000,3
2283,2025-06-03 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2284,2025-06-03 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2285,2025-06-04 00:00:00,1 TENI ROJO CON FRANJA DORADA 129,Efectivo,90000,3
2286,2025-06-04 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2287,2025-06-04 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2288,2025-06-04 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2289,2025-06-04 00:00:00,1 CINTURON HERGONOMICO  206ok,Efectivo,40000,3
2290,2025-06-04 00:00:00,1 CHANCLA TRES PUNTADAS DCUERO 441,Efectivo,50000,3
2291,2025-06-04 00:00:00,1 BOLSO PEQUEÑO TIPO CARTERA Y MANOS LIBRES 301,Efectivo,150000,3
2292,2025-06-04 00:00:00,1 BILLETERA CIERRE BROCHE ZAMEX 030,Efectivo,75000,3
2293,2025-06-04 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2294,2025-06-05 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
2295,2025-06-05 00:00:00,"1 TENI COSIDO WORKER NEGRO,MIEL,AZUL 469",Efectivo,140000,3
2296,2025-06-05 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL 155ok",Efectivo,130000,3
2297,2025-06-05 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
2298,2025-06-06 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2299,2025-06-06 00:00:00,1 CHAQUETA DE HOMBRE 152,Efectivo,450000,3
2300,2025-06-06 00:00:00,1 CORREA DELGADA PARA CABALLERO 128,Efectivo,25000,3
2301,2025-06-06 00:00:00,1 ZAPATO MACHOS NEGRO - CAFÉ Y MIEL 145,Efectivo,125000,3
2302,2025-06-07 00:00:00,1 BILLETERA DE HOMBRE  385,Efectivo,25000,3
2303,2025-06-07 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2304,2025-06-07 00:00:00,1 CORREA DOBLE FAX DE 3.0  496,Efectivo,40000,3
2305,2025-06-07 00:00:00,1 PINTURA 110,Efectivo,6000,3
2306,2025-06-07 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
2307,2025-06-07 00:00:00,1 LLAVERO TROQUELADO OBSEQUIO 085,Efectivo,1,3
2308,2025-06-07 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
