,product_name,stock,price,shopping_mall_id,inventory_id,category
321,MORRAL GRABADO EN  COLORES Y UNICOLOR 329,0, 160000,1,P00322,Bolsos
322,MORRAL GRANDE CON BOLSILLO FRONTAL DPIEL 056,0, 320000,1,P00323,Bolsos
323,MORRAL GRANDE EFREN 162,3, 240000,1,P00324,Bolsos
324,MORRAL GRANDE ZAMEX CON BOLSILLO  DELANTERO 039,0, 270000,1,P00325,Bolsos
325,MORRAL MINI  107,0, 90000,1,P00326,Bolsos
326,MORRAL OVALADO GRANDE ZAMEX,1, 300000,1,P00327,Bolsos
327,MORRAL OVALADO PEQUEÑO ZAMEX 104,2, 160000,1,P00328,Bolsos
328,MORRAL PEQUEÑO DPIEL 116,1, 160000,1,P00329,Bolsos
329,MORRAL PEQUEÑO ZAMEX 081,1, 160000,1,P00330,Bolsos
330,MORRAL TIPO MOCHILA DPIEL 266,0, 160000,1,P00331,Bolsos
331,MORRAL VIAJERO GRANDE DPIEL 390,0, 380000,1,P00332,Bolsos
332,MORRAL Y BOLSO 2 EN 1 ZAMEX 257,3, 160000,1,P00333,Bolsos
333,MORRAL Y MANOS LIBRES ZAMEX 131,0, 140000,1,P00334,Bolsos
334,MORRAL ZAMEX BOLSILLO FRONTAL NEGRO Y MIEL 209,1, 300000,1,P00335,Bolsos
335,MORRAL ZAMEX BOLSILLO FRONTAL NEGRO Y MIEL 515 ,0, 270000,1,P00336,Bolsos
336,MORRAL ZAMEX MEDIADO BOLSILLOS A LOS LADOS 125,1, 180000,1,P00337,Bolsos
337,"PASTUSO GRANDE NEGRO, MIEL Y CAFÉ 360",2, 80000,1,P00338,Accesorios
338,"PASTUSO MEDIANO NEGRO, MIEL Y CAFÉ 355",1, 60000,1,P00339,Accesorios
339,PASTUSO PEQUEÑO NEGRO MIEL Y CAFÉ 351,0, 50000,1,P00340,Accesorios
340,PASTUSOS DCUERO,0, 90000,1,P00341,Accesorios
341,PECHERA CERON GRANDE 174,1, 100000,1,P00342,Accesorios
342,PECHERA CERON PEQUEÑA 187,1, 90000,1,P00343,Accesorios
343,PIERNERA DPIEL 419,1, 140000,1,P00344,Accesorios
344,PINTURA 110,3, 6000,1,P00345,Accesorios
345,PISABILLETES LA RIVIERA EN CUERO NAPA 406,1, 20000,1,P00346,Accesorios
346,PISABILLETES RIVIERA EN TULA CON PORTADOCUMENTOS 402,1, 25000,1,P00347,Bolsos
347,PISABILLETES RIVIERA SENCILLO 411,1, 18000,1,P00348,Accesorios
348,"PLATAFORMA AZUL,NEGRA,BLANCA Y MIEL 276",2, 120000,1,P00349,Accesorios
349,"PLATAFORMA CRUZADA MIEL,NEGRA Y BLANCA 031",1, 85000,1,P00350,Accesorios
350,PLATAFORMA DORADA FOLIA  PROMO,1, 70000,1,P00351,Accesorios
351,PLATAFORMA DORADA PROMO,0, 80000,1,P00352,Accesorios
352,PLATAFORMA PROMO 009,0, 90000,1,P00353,Accesorios
353,PLATAFORMA ROJA Y MIEL 175,0, 110000,1,P00354,Accesorios
354,PORTA CELULAR CON CIERRE,1, 40000,1,P00355,Accesorios
355,PORTA CELULAR CON CIERRE 0035,0, 40000,1,P00356,Accesorios
356,PORTA CELULAR DE DAMA ZAMEX 240,0, 85000,1,P00357,Accesorios
357,PORTA CELULAR DPIEL 358,3, 120000,1,P00358,Accesorios
358,PORTA CELULAR PEQUEÑO168,2, 30000,1,P00359,Accesorios
359,PORTA DOCUMENTO GRABADO CERON 300,8, 20000,1,P00360,Accesorios
360,PORTA DOCUMENTO SENCILLO 149,2, 12000,1,P00361,Accesorios
361,PORTA DOCUMENTO SENCILLO 546,0, 12000,1,P00362,Accesorios
362,PORTA DOCUMENTO TIPO LIBRETA DPIEL 262,0, 12000,1,P00363,Accesorios
363,PORTA DOCUMENTO TIPO SOBRE 463,4, 20000,1,P00364,Accesorios
364,PORTADOCUMENTO CON BROCHE DPIEL 045,0, 35000,1,P00365,Accesorios
365,PORTADOCUMENTO MULTIPLE DPIEL 332,0, 25000,1,P00366,Accesorios
366,PORTADOCUMENTO SENCILLO DPIEL 326,2, 10000,1,P00367,Accesorios
367,PORTADOCUMENTOS Y MONEDERA DPIEL 324,0, 25000,1,P00368,Billetera/Monedera
368,PORTADOCUMETOS DE CIEERE GRABADO 309,4, 35000,1,P00369,Accesorios
369,PORTAPASAPORTE GRANDE 308,1, 90000,1,P00370,Accesorios
370,PORTAPASAPORTES GRANDE,2, 90000,1,P00371,Accesorios
371,PORTAPASAPORTES PEQUEÑO,2, 60000,1,P00372,Accesorios
372,RIÑONERA BOLSILLO CUADRADO 146,0, 60000,1,P00373,Accesorios
373,RIÑONERA DE TAPA 083,2, 60000,1,P00374,Accesorios
374,RIÑONERA DPIEL 167,2, 80000,1,P00375,Accesorios
375,RIÑONERA GRANDE 150,2, 55000,1,P00376,Accesorios
376,RIÑONERA GRANDE ZAMEX 007,0, 80000,1,P00377,Accesorios
377,RIÑONERA PEQUEÑA,0, 40000,1,P00378,Accesorios
378,RIÑONERA SPORT COLORES SURTIDOS 338,4, 45000,1,P00379,Accesorios
379,SANDALIA   DORADA X BEIGE Y NUDE PROMO 434,0, 70000,1,P00380,Zapatos
380,SANDALIA  SEMIORTOPEDICA ROJA GRABAJADA 410,0, 120000,1,P00381,Zapatos
381,SANDALIA ADA ZELLEX BLANCA Y NEGRA 396,2, 135000,1,P00382,Zapatos
382,SANDALIA BLANCA DE TACON 200,0, 90000,1,P00383,Zapatos
383,SANDALIA BLANCA X ROJO Y ANIMAL PRINT,0, 130000,1,P00384,Zapatos
384,SANDALIA BLANCA Y MIEL TAPADA PROMO,1, 70000,1,P00385,Zapatos
385,"SANDALIA DCUERO MIEL,NEGRA Y CAFE 075",0, 100000,1,P00386,Zapatos
386,SANDALIA DE CABALLERO CAFÉ Y NEGRA CON CORREA 195,0, 50000,1,P00387,Zapatos
387,SANDALIA DE CABALLERO TRES PUNTADAS 234,0, 50000,1,P00388,Zapatos
388,SANDALIA DE CUERO  SUELA PLAYERA 258,2, 55000,1,P00389,Zapatos
389,SANDALIA DE TACON DORADA 438,1, 145000,1,P00390,Zapatos
390,SANDALIA GABRIELA COMBINADA,0, 85000,1,P00391,Zapatos
391,SANDALIA GABRIELA TACON PLAYERO NEGRA Y BLANCA PROMO,0, 50000,1,P00392,Zapatos
392,SANDALIA GRABADA DCUERO NEGRA Y ROJA 049,0, 120000,1,P00393,Zapatos
393,SANDALIA LUZ ZELLEX COLOR MIEL PROMO 051,0, 100000,1,P00394,Zapatos
394,SANDALIA MINENA 492,15, 135000,1,P00395,Zapatos
395,SANDALIA NEGRA DE TACON 099,3, 135000,1,P00396,Zapatos
396,SANDALIA NEGRA PERFORADA DE TACON PROMO,0, 80000,1,P00397,Zapatos
397,SANDALIA NEGRA TACON 3 1/2 425,0, 145000,1,P00398,Zapatos
398,SANDALIA NEGRA TRENZADA PROMO,0, 50000,1,P00399,Zapatos
399,SANDALIA NUDE TACON 3 1/2 426,1, 130000,1,P00400,Zapatos
400,SANDALIA NUDE TRENZADA PROMO,0, 55000,1,P00401,Zapatos
401,SANDALIA PLANA AZUL PROMO,1, 60000,1,P00402,Zapatos
402,SANDALIA PLANA COLOR NEGRO,0, 60000,1,P00403,Zapatos
403,SANDALIA PLANA PLATEADA PROMO 231,1, 50000,1,P00404,Zapatos
404,SANDALIA PLATEADA PROMO,0, 50000,1,P00405,Zapatos
405,SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,6, 120000,1,P00406,Zapatos
406,SANDALIA PLAYERA BEIGE Y BLANCA ZELLEX 153,2, 150000,1,P00407,Zapatos
407,SANDALIA PLAYERA DCUERO BEIGE Y BLANCA  046,4, 140000,1,P00408,Zapatos
408,SANDALIA PLAYERA NEGRA ZELLEX 160,0, 140000,1,P00409,Zapatos
409,"SANDALIA PLAYERA TRES OROS,NEGRA Y DORADA X BEIGE Y NUDE  PROMO464",0, 90000,1,P00410,Zapatos
410,SANDALIA ROJA DE TACON 307,0, 100000,1,P00411,Zapatos
411,SANDALIA ROJA PLAYERA 415,0, 110000,1,P00412,Zapatos
412,SANDALIA ROJA PLAYERA 472,0, 110000,1,P00413,Zapatos
413,SANDALIA SEMIORTOPEDICA  DORADA FOLIA  CRUZADA  PROM 003,1, 75000,1,P00414,Zapatos
414,SANDALIA SEMIORTOPEDICA AZUL  477,3, 120000,1,P00415,Zapatos
415,SANDALIA SEMIORTOPEDICA AZUL 271,3, 100000,1,P00416,Zapatos
416,SANDALIA SEMIORTOPEDICA BEIGE X AZUL 198,3, 115000,1,P00417,Zapatos
417,SANDALIA SEMIORTOPEDICA BLANCA X FOLIA 437,0, 80000,1,P00418,Zapatos
418,SANDALIA SEMIORTOPEDICA BLANCA Y NEGRA X ANIMAL PRINT 137,7, 120000,1,P00419,Zapatos
419,SANDALIA SEMIORTOPEDICA DE RESORTE NEGRA 294,1, 120000,1,P00420,Zapatos
420,SANDALIA SEMIORTOPEDICA DORADA FOLIA CRUZADA,0, 100000,1,P00421,Zapatos
421,SANDALIA SEMIORTOPEDICA MIEL X FOLIA 436,2, 115000,1,P00422,Zapatos
422,SANDALIA SEMIORTOPEDICA NEGRA 103,3, 110000,1,P00423,Zapatos
423,SANDALIA SEMIORTOPEDICA NEGRA X FOLIA PRMO392,0, 85000,1,P00424,Zapatos
424,SANDALIA SEMIORTOPEDICA ROJA 034,1, 115000,1,P00425,Zapatos
425,SANDALIA SEMIORTPEDICA ROJA,0, 110000,1,P00426,Zapatos
426,SANDALIA TACON CUADRADO NEGRA-C1188 337,0, 80000,1,P00427,Zapatos
427,SANDALIA TACON PLAYERO NEGRA 400,0, 95000,1,P00428,Zapatos
428,SANDALIA TACON PLAYERO ROJA PROMO 094,1, 80000,1,P00429,Zapatos
429,SANDALIA TOMMY SEMIORTOPEDICA 442,1, 85000,1,P00430,Zapatos
430,SANDALIA TRENZADA ZELLEX 293,0, 160000,1,P00431,Zapatos
431,SANDALIA TRES PUNTADAS DCUERO NEGRA Y MIEL 028,0, 100000,1,P00432,Zapatos
432,SANDALIA TRES PUNTADAS NEGRAS DOBLE HEBILLA PROMO,1, 40000,1,P00433,Zapatos
433,SANDALIA TURISTA DE DAMA CAFÉ Y NEGRA 382,0, 80000,1,P00434,Zapatos
434,SANDALIA ZELLEX  NEGRA,0, 95000,1,P00435,Zapatos
435,SANDALIA ZELLEX PLANA NEGRA 002,0, 95000,1,P00436,Zapatos
436,SANDALIA ZOE ZELLEX PROMO 170,1, 100000,1,P00437,Zapatos
437,SANDALIAS  SUELA CON BORDE  DCUERO236,5, 110000,1,P00438,Zapatos
438,SANDALIAS MIEL TACON 3 1/2 363,0, 145000,1,P00439,Zapatos
439,SHAMPOO PARA CUERO 408,4, 6000,1,P00440,Accesorios
440,SOBRE PORTADOCUMENTO OBSEQUIO 270,13, 1,1,P00441,Accesorios
441,SUECO CAFE CON HERRAJE 314,1, 120000,1,P00442,Accesorios
442,SUECO CAMILA ZELLEX 250,0, 100000,1,P00443,Accesorios
443,SUECO DE CORREA CON BORLAS ROJO Y NEGRO,3, 160000,1,P00444,Correas
444,SUECO DE CORREA PLATEADO Y DORADO 432,2, 160000,1,P00445,Correas
445,SUECO ENMALLADO ROJO Y NEGRO 042,2, 160000,1,P00446,Accesorios
446,SUECO MIEL PROMO151,0, 95000,1,P00447,Accesorios
447,SUECO NEGRO CON TOBILLERA  PROMOCION444,0, 100000,1,P00448,Accesorios
448,SUECO NEGRO X ESTAMPADO 024,0, 135000,1,P00449,Accesorios
449,SUECO NEGRO Y MIEL PROMO 010,0, 95000,1,P00450,Accesorios
450,TACON  5/2 CLASICO NEGRO  PROMO 076,0, 80000,1,P00451,Accesorios
451,TACON 5/2 CLASICO GRABADO 092,0, 110000,1,P00452,Accesorios
452,TACON CLASICO  230,1, 80000,1,P00453,Accesorios
453,TACON NEGRO 440,0, 145000,1,P00454,Accesorios
454,TACON PROMOCION ZELLEX  101,0, 70000,1,P00455,Accesorios
455,TAPABOCAS EN CUERO ,0, 7000,1,P00456,Accesorios
456,TARJETERO DAMA ARGOLLA Y MONEDERO  414,1, 28000,1,P00457,Billetera/Monedera
457,TARJETERO DAMA CON TAPA 319,2, 30000,1,P00458,Billetera/Monedera
458,TARJETERO RIVIERA SENCILLO DOS BOLSILLOS 327,2, 14000,1,P00459,Billetera/Monedera
459,TENI AZUL 371,3, 140000,1,P00460,Accesorios
460,TENI BEIGE X  DORADO Y NEGRO PROMO 256,1, 90000,1,P00461,Accesorios
461,TENI BEIGE X DORADO PROMO,0, 95000,1,P00462,Accesorios
462,TENI BEIGE X DORADO VERDE Y CAMEL 311,1, 140000,1,P00463,Accesorios
463,TENI BEIGE X NEGRO X PLATA 272,1, 90000,1,P00464,Accesorios
464,TENI BEIGE X ORO ROSA Y DORADO180,0, 140000,1,P00465,Accesorios
465,TENI BEIGE X VERDE Y DORADO 466,0, 140000,1,P00466,Accesorios
466,TENI BEIGE XAZUL ROJO Y CAMEL PROMO,0, 90000,1,P00467,Accesorios
467,TENI BLANCO 340,2, 140000,1,P00468,Accesorios
468,TENI BLANCO PROMO 121,1, 90000,1,P00469,Accesorios
469,TENI BLANCO PROMO 368,1, 140000,1,P00470,Accesorios
470,TENI BLANCO SUELA NEGRA,0, 130000,1,P00471,Accesorios
471,TENI BLANCO X ROJO  Y AZUL 379,0, 140000,1,P00472,Accesorios
472,TENI BRONCO CAFE X FRANJA MIEL 201 ,0, 160000,1,P00473,Accesorios
473,TENI BRONCO SUELA BLANCA CABALLERO 260,0, 160000,1,P00474,Accesorios
474,TENI CABALLERO AZUL Y NEGRO,0, 80000,1,P00475,Accesorios
475,TENI CAFE Y NEGRO MACHOS,0, 100000,1,P00476,Accesorios
476,TENI COLORES PASTEL  PROMO 386,0, 90000,1,P00477,Accesorios
477,"TENI COSIDO WORKER NEGRO,MIEL, AZUL",10, 140000,1,P00478,Accesorios
478,TENI CREMA X DORADO Y CAMEL PROMO383,0, 90000,1,P00479,Accesorios
479,TENI CREMA X FRANJA VERDE Y AMARILLO 387,3, 140000,1,P00480,Accesorios
480,TENI DAMA BLANCO DCUERO 055,3, 140000,1,P00481,Accesorios
481,TENI DAMA PLATEADO DCUERO 062,3, 140000,1,P00482,Accesorios
482,TENI DE DAMA BEIGE Y BLANCO X DORADO DCUER0 220,2, 140000,1,P00483,Accesorios
483,TENI DE DAMA NEGRO DCUERO,3, 140000,1,P00484,Accesorios
484,TENI DORADO ,0, 140000,1,P00485,Accesorios
485,TENI JORWILL NEGRO Y AZUL PROMO 344,1, 90000,1,P00486,Accesorios
486,"TENI JORWILL NEGRO, AZUL Y MIEL",4, 130000,1,P00487,Accesorios
487,TENI MIEL JORWILL 124,0, 130000,1,P00488,Accesorios
488,TENI MIEL PROMO 0006,1, 90000,1,P00489,Accesorios
489,TENI MIEL X ANIMAL PRINT PROMO 404,0, 90000,1,P00490,Accesorios
490,TENI NEGRO DAMA 285,2, 140000,1,P00491,Accesorios
491,TENI NEGRO PROMO 172,1, 90000,1,P00492,Accesorios
492,TENI NEGRO SUELA ANCHA 093,2, 130000,1,P00493,Accesorios
493,TENI NEGRO SUELA NEGRA  PROMO 381,1, 90000,1,P00494,Accesorios
494,TENI NEGRO X PLATA 265,0, 130000,1,P00495,Accesorios
495,TENI NEGRO X PLATEADO PROM,0, 80000,1,P00496,Accesorios
496,TENI NEGRO X PLATEADO PROMO,0, 80000,1,P00497,Accesorios
497,TENI ORO ROSA PROMO 539,0, 90000,1,P00498,Accesorios
498,TENI PLATA X PLOMO001,2, 140000,1,P00499,Accesorios
499,TENI PLATEADO X AZUL Y BLANCO PROMO 367,1, 95000,1,P00500,Accesorios
500,TENI PLATEADO X NEGRO PROMO 274,0, 90000,1,P00501,Accesorios
501,TENI ROJO CON FRANJA DORADA PROMO 129,1, 90000,1,P00502,Accesorios
502,TENI ROJO PROMO 166,1, 90000,1,P00503,Accesorios
503,TENI ROJO X GECO 372,1, 140000,1,P00504,Accesorios
504,TENI SAMBA DCUERO 490,0, 140000,1,P00505,Accesorios
505,TENI SUELA GOMA EVA 008,15, 140000,1,P00506,Accesorios
506,TENI VINO TINTO X BLANCO Y DORADO 212,0, 95000,1,P00507,Accesorios
507,TENIDAMA MIEL DCUERO 038,0, 140000,1,P00508,Accesorios
508,TENIS ADIDAS BLANCO Y NEGRO PROMO 165,2, 90000,1,P00509,Accesorios
509,TENIS JORWILL PROMO 339,0, 100000,1,P00510,Accesorios
510,TRES PUNTADAS SEMIORTOPEDICA NEGRA,0, 100000,1,P00511,Accesorios
511,TULA DCUERO 471,1, 100000,1,P00512,Bolsos
512,TULA DPIEL 403,1, 120000,1,P00513,Bolsos
513,ZAPATERIA CREATIVA,0, 20000,1,P00514,Accesorios
514,ZAPATILLA CLASICA SIN CORDON JORWILL,0, 1,1,P00515,Zapatos
515,ZAPATILLA CLASICA SIN CORDON JORWILL 033,0, 130000,1,P00516,Zapatos
516,ZAPATILLA CORREA CRUZADA ZELLEX 480,4, 130000,1,P00517,Zapatos
517,"ZAPATILLA CUERO ENCERADO NEGRA,AZUL ,MIEL PROMO 179 Y CAFE 179",0, 110000,1,P00518,Zapatos
518,ZAPATILLA DE CORDON JORWILL NEGRA Y CAFE478,4, 130000,1,P00519,Zapatos
519,ZAPATILLA MACHOS PROMO 505,1, 85000,1,P00520,Zapatos
520,ZAPATILLA MIEL Y NEGRA JORWILL 375,0, 130000,1,P00521,Zapatos
521,ZAPATILLA NEGRA DATHANOS 204,6, 155000,1,P00522,Zapatos
522,ZAPATILLA NEGRA JORWILL,0, 120000,1,P00523,Zapatos
523,ZAPATILLA NEGRA SIN CORDON JORWILL 373,2, 125000,1,P00524,Zapatos
524,ZAPATILLA PROMO,0, 70000,1,P00525,Zapatos
525,ZAPATILLA PROMO 328,14, 100000,1,P00526,Zapatos
526,ZAPATO AZUL X MIEL DATHANO 199,2, 145000,1,P00527,Zapatos
527,ZAPATO AZUL X MIEL JORWILL,0, 120000,1,P00528,Zapatos
528,ZAPATO BOTERO MIEL ENCERADO,0, 110000,1,P00529,Zapatos
529,ZAPATO BRONCO CAFÉ CON PUNTA NEGRA,0, 120000,1,P00530,Zapatos
530,ZAPATO CAFÉ Y NEGRO CUERO ENCERADO MACHOS 376,0, 140000,1,P00531,Zapatos
531,ZAPATO CLASICO ELEGANTE DE TACON CUADRADO 445,1, 110000,1,P00532,Zapatos
532,ZAPATO CORAL ZELLEX,0, 145000,1,P00533,Zapatos
533,"ZAPATO DE DESCANSO  AZUL, NEGRO, ROJO, DORADO ",11, 95000,1,P00534,Zapatos
534,ZAPATO DE DESCANSO  ESCOTE BAJO 096,2, 75000,1,P00535,Zapatos
535,ZAPATO DE DESCANSO  ESCOTE BAJO PROMO 067,0, 50000,1,P00536,Zapatos
536,ZAPATO DE DESCANSO TIPO MOCASIN 141,5, 90000,1,P00537,Zapatos
537,ZAPATO DE TACON MIA ZELLEX  PROMO 459,0, 100000,1,P00538,Zapatos
538,ZAPATO ESCOTE LATERAL ZELLEX 481,5, 120000,1,P00539,Zapatos
539,ZAPATO EULALIA ZELLEX PROMO 054,2, 85000,1,P00540,Zapatos
540,ZAPATO GENESIS COLOR MARFIL 241,0, 135000,1,P00541,Zapatos
541,ZAPATO LARA NEGRO  ZELLEX 290,0, 140000,1,P00542,Zapatos
542,ZAPATO MACARENA ZELLEX 482,0, 120000,1,P00543,Zapatos
543,ZAPATO MACHOS COLOR MIEL NEGRO Y CAFÉ 068,0, 145000,1,P00544,Zapatos
544,ZAPATO MACHOS NEGRO - CAFÉ Y MIEL 145,4, 125000,1,P00545,Zapatos
545,ZAPATO MACHOS TIPO TENI CAFE 323,0, 120000,1,P00546,Zapatos
546,ZAPATO MIEL CON CIERRE ATRAS 377,0, 120000,1,P00547,Zapatos
547,ZAPATO NEGRO CORDON DAMA  PROMO017,1, 95000,1,P00548,Zapatos
548,ZAPATO NEGRO SIN CORDON JORWILL,0, 120000,1,P00549,Zapatos
549,ZAPATO NEGRO TIPO TENI MACHOS 316,2, 150000,1,P00550,Zapatos
550,ZAPATO SPORT DE CABALLERO CARNAZA MIEL 286,2, 150000,1,P00551,Zapatos
551,ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194,9, 170000,1,P00552,Zapatos
552,ZAPATO TIPO  TENI BRONCO TIERRA X MIEL 100,0, 160000,1,P00553,Zapatos
553,ZAPATO TIPO BALETA AZUL Y BEIGE 159,6, 120000,1,P00554,Zapatos
554,ZAPATO TIPO TENI BRONCO 264,4, 160000,1,P00555,Zapatos
555,ZAPATO TIPO TENI BRONCO AZUL 427,0, 160000,1,P00556,Zapatos
556,ZAPATO TIPO TENI BRONCO GRIS X AZUL 446,0, 160000,1,P00557,Zapatos
557,ZAPATO TIPO TENI MACHOS NEGRO Y MIEL 388,5, 145000,1,P00558,Zapatos
558,ZAPATO VERDE IMBLUE 346,3, 150000,1,P00559,Zapatos
559,ZAPATO VILMA ZELLEX 296,0, 120000,1,P00560,Zapatos
560,ZAPATOS 3 1/2 TACON DE  PUNTA 347,1, 150000,1,P00561,Zapatos
561,ZAPATOS PROMO ZELLEX 393,0, 90000,1,P00562,Zapatos
562,"ZULAY ROJA, MIEL,NEGRA  Y BLANCA 005",3, 130000,1,P00563,Accesorios
563, SANDALIA GRABADA DCUERO NEGRA Y ROJA 049,4, 110000,2,P00564,Zapatos
564,ARETES DCUERO 295,10, 18000,2,P00565,Accesorios
565,BALETA NEGRA MOÑO HORIZONTAL,0, 0,2,P00566,Accesorios
566,BALETA PERFORADA CON PULSERA 026,3, 135000,2,P00567,Accesorios
567,BALETA ROJA MOÑO VERTICAL,0, 0,2,P00568,Accesorios
568,BALETA TROQUELADA PROMO 292,0, 0,2,P00569,Accesorios
569,BILLETERA  CON  CIERRE DE HOMBRE 457,5, 45000,2,P00570,Billetera/Monedera
570,BILLETERA CERON LIBELULA DOBLE CIERRA 461,2, 70000,2,P00571,Billetera/Monedera
571,BILLETERA CON CIERRE Y BROCHE ZAMEX 030,1, 75000,2,P00572,Billetera/Monedera
572,BILLETERA CON MARIPOSAS DPIEL 161,1, 65000,2,P00573,Billetera/Monedera
573,BILLETERA CORTA RIVIERA PUNTERA METAL 315,0, 65000,2,P00574,Billetera/Monedera
574,BILLETERA DAMA CIERRE GRANDE CERON 173,3, 80000,2,P00575,Billetera/Monedera
575,BILLETERA DAMA DPIEL TRES CUERPOS 439,0, 85000,2,P00576,Billetera/Monedera
576,BILLETERA DCUERO 210,3, 55000,2,P00577,Billetera/Monedera
577,BILLETERA DE BROCHE PEQUEÑA 063,0, 0,2,P00578,Billetera/Monedera
578,BILLETERA DE BROCHE PEQUEÑA DPIEL,0, 0,2,P00579,Billetera/Monedera
579,BILLETERA DE HOMBRE  ZAMEX 065,0, 0,2,P00580,Billetera/Monedera
580,BILLETERA DE HOMBRE 044,0, 0,2,P00581,Billetera/Monedera
581,BILLETERA DE HOMBRE 385,12, 25000,2,P00582,Billetera/Monedera
582,BILLETERA DE HOMBRE BROCHE 291,0, 0,2,P00583,Billetera/Monedera
583,BILLETERA DE HOMBRE CERON 455,8, 40000,2,P00584,Billetera/Monedera
584,BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,20, 20000,2,P00585,Billetera/Monedera
585,BILLETERA DE TAPA Y PASADOR ZAMEX 224,0, 0,2,P00586,Billetera/Monedera
586,BILLETERA DE TAPA ZAMEX 222,3, 65000,2,P00587,Billetera/Monedera
587,BILLETERA DOBLE CIERRE DPIEL 156,0, 0,2,P00588,Billetera/Monedera
588,BILLETERA DOBLE CIERRE GRABADA,0, 0,2,P00589,Billetera/Monedera
589,BILLETERA DOBLE CIERRE ZAMEX 144,4, 80000,2,P00590,Billetera/Monedera
590,BILLETERA DPIEL DAMA 433,3, 75000,2,P00591,Billetera/Monedera
591,BILLETERA DPIEL DE TAPA,0, 0,2,P00592,Billetera/Monedera
592,BILLETERA DPIEL PARA CABALLERO 405,0, 0,2,P00593,Billetera/Monedera
593,BILLETERA EN TALA CERON 207,4, 55000,2,P00594,Billetera/Monedera
594,BILLETERA EN TULA GABINO 374,1, 28000,2,P00595,Billetera/Monedera
595,BILLETERA GRABADA DCUERO 493,7, 50000,2,P00596,Billetera/Monedera
596,BILLETERA GRABADA LARGA 509,1, 75000,2,P00597,Billetera/Monedera
597,BILLETERA GRANDE CERON 399,0, 0,2,P00598,Billetera/Monedera
598,BILLETERA LA RIVIERA MINI CON HERRAJE 422,1, 45000,2,P00599,Billetera/Monedera
599,BILLETERA MINI SENCILLA,0, 0,2,P00600,Billetera/Monedera
600,BILLETERA MONTANA 072,0, 0,2,P00601,Billetera/Monedera
601,BILLETERA MONTANA CON PORTADOCUMENTO 235,0, 0,2,P00602,Billetera/Monedera
602,BILLETERA MONTANA CON PORTADOCUMENTO 499,0, 0,2,P00603,Billetera/Monedera
603,BILLETERA PASADOR TRIANGULAR ZAMEX 356,1, 65000,2,P00604,Billetera/Monedera
604,BILLETERA PEQUEÑA DPIEL  CIERRE Y BROCHE 158,0, 0,2,P00605,Billetera/Monedera
605,BILLETERA PEQUEÑA GRABADA CERON 214,4, 50000,2,P00606,Billetera/Monedera
606,BILLETERA PEQUEÑA ZAMEX 449,4, 55000,2,P00607,Billetera/Monedera
607,BILLETERA PLANA CIERRE Y BROCHE 053,0, 0,2,P00608,Billetera/Monedera
608,BILLETERA RIVERA CIERRE INTERNO Y EXTERNO 536,0, 0,2,P00609,Billetera/Monedera
609,BILLETERA RIVERA DAMA CUPCAKES 317,1, 45000,2,P00610,Billetera/Monedera
610,BILLETERA RIVIERA CON DIVISION Y COSTURA 378,2, 35000,2,P00611,Billetera/Monedera
611,BILLETERA RIVIERA TARJETERO EXTRAIBLE453,2, 32000,2,P00612,Billetera/Monedera
612,BILLETERA VERTICAL DPIEL,0, 0,2,P00613,Billetera/Monedera
613,BILLETERA VERTICAL MONTANA 318,0, 0,2,P00614,Billetera/Monedera
614,BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,1, 65000,2,P00615,Billetera/Monedera
615,BILLETERAS DE DAMA LARGAS LISAS PURO CUERO 384,0, 0,2,P00616,Billetera/Monedera
616,BILLETERAS DE MARCA 320,0, 0,2,P00617,Billetera/Monedera
617,BILLETERAS MINI SENCILLAS CON BROCHE,0, 0,2,P00618,Billetera/Monedera
618,BOCA DE PESCADO DELIA BEIGE Y BLANCO 486,2, 130000,2,P00619,Accesorios
619,BOINA 343,1, 70000,2,P00620,Gorra/Boina
620,BOLICHERO  184,15, 130000,2,P00621,Zapatos
621,BOLSA CUERO GRABADO PEQUEÑA 242,0, 0,2,P00622,Bolsos
622,BOLSA DPIEL 189,0, 0,2,P00623,Bolsos
623,BOLSA GRANDE CUERO GRABADO 233,0, 0,2,P00624,Bolsos
624,BOLSO CADENA DCUERO 223,3, 80000,2,P00625,Bolsos
625,BOLSO CIERRES LATERALES 303,0, 0,2,P00626,Bolsos
626,BOLSO DE MANO CON MOÑO ZAMEX,0, 0,2,P00627,Bolsos
627,BOLSO DPIEL  GRABADO FRONTAL 491,0, 180000,2,P00628,Bolsos
628,BOLSO DPIEL CARGADERAS FIJAS EXTERNAS 074,1, 170000,2,P00629,Bolsos
629,BOLSO GRABADO PEQUEÑO,0, 120000,2,P00630,Bolsos
630,BOLSO GRANDE ZAMEX 254,1, 180000,2,P00631,Bolsos
631,BOLSO LA RIVIERA TAPA CON REMACHES 447,0, 0,2,P00632,Bolsos
632,BOLSO MANOS LIBRES HORIZONTAL DPIEL,0, 0,2,P00633,Bolsos
633,BOLSO PEQUEÑO DOBLE CIERRE ZAMEX 282,0, 0,2,P00634,Bolsos
634,BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,2, 150000,2,P00635,Bolsos
